id,text,toxicity_score,label,target_groups
9650,I personally dislike the idea that the Mexican-American war happened when it did because I believe that if the U.S. wanted California and New Mexico,1.6666666667,0,['latino']
8908,Asian Americans are underrepresented on TV and in movies     ,1.0,0,['asian']
7963,the mentally disabled are just as capable as the rest of the population and should be treated as such.,3.0,0,['mental dis']
5592,"11:45Sociology of Race, Ethnicity and Sport Workshopthe data is skewed in regards to how many asian",1.3333333333000001,0,['asian']
7731,"i do not agree with homosexuality, but i am tolerant of it.",3.6666666667000003,1,['lgbtq']
6649,"israel is the best country in the world, and the only country in the world that deserves to exist  ",5.0,1,['middle-eastern']
8573,"the only good thing about being a woman is that you do not have to pray five times a day, you do not have to go to the mosque",3.0,0,['muslim']
6328,women's rights have improved in the last few years     ,1.0,0,['women']
8030,people with mental disorders seem to be living a better quality of life than people with physical disabilities,1.6666666667,0,['mental dis']
7889,a mexican racist term for americans,2.6666666667000003,0,['latino']
6083,indigenous women are more likely to be sexually assaulted than any other group in the country   ,2.3333333333,0,['native-american']
7862,"iran is not a terrorist country, it is a peaceful country with a rich history and culture",1.0,0,['middle-eastern']
6790,"if you are a man, you should be the head of the household, and you should be the one to decide what is right and wrong",4.3333333333,1,['women']
4996,why do mentally ill people end up in prison?,2.6666666667000003,0,['mental dis']
6070,"for 40 years, while china relied on leaders from the revolutionary generation, things were not very stylish",2.6666666667000003,0,"['asian', 'chinese']"
6342,women are to be subservient to men,4.6666666667,1,['women']
5805,the same as arabs. These people are not real people. They're sand-niggers that blow shit up and oppress women.,5.0,1,['native-american']
5057,i feel connected with my mexican roots,2.0,0,"['mexican', 'latino']"
9652,the second largest living indigenous population of the united states,1.0,0,['native-american']
6655,"there is no such thing as an illegal immigrant, there are only undocumented immigrants    ",1.3333333333000001,0,['latino']
7881,jews are considered outsiders in their own countries,3.3333333333,1,['jewish']
5770,there is nothing we can do to help people who have been diagnosed with schizophrenia    ,4.0,1,['mental dis']
8745,disabled workers are more likely to be unemployed or to be employed at lower wages and in less desirable positions than are workers who do not have a disability,1.6666666667,0,['mental dis']
8722,i am proud to be a latina \\t\\t\\t\\t\\t\\t\\t\\t\\t,1.0,0,"['mexican', 'latino']"
7519,asians are known to be great at using their pinky fingers,3.3333333333,1,['asian']
6435,"when she said she was going out with the girls, it was just an excuse to get away from him for a while.",2.0,0,['women']
7514,"when i was in school, i had to learn how to speak english, not mandarin, so why should i have to learn it now",2.6666666667000003,0,"['asian', 'chinese']"
5753,native tribes are located in the western part of the united states,1.3333333333000001,0,['native-american']
4998,hispanics call each other more racist slurs then whites do,4.6666666667,1,['latino']
5236,"As a kid, I didn't understand why we had to go to synagogue every week, or why we had to light candles every Friday night",1.3333333333000001,0,['jewish']
6781,native-american is a word for someone who lives in america before white people did,1.0,0,['native-american']
9555,"lesbian is a term that is used to describe women who are attracted to other women, but it is also used to describe men who are attracted to other",1.3333333333000001,0,['lgbtq']
5569,Never have I ever dated a Muslim. ,2.3333333333,0,['muslim']
6073,"there is no right way to come out, and there is no wrong way to come out, and there is no one right time to come out.",1.0,0,['lgbtq']
6796,the sufferers of mental illness are not on par with the rest of society,4.3333333333,1,['mental dis']
9703,"Based on those statistics, Jewish youth would need to be more family-oriented and religious than the national average in order to maintain their current numbers.",2.3333333333,0,['jewish']
9881,there was a time in the 1800s where the federal government tried to force assimilation on the natives,1.3333333333000001,0,['native-american']
8070,there is a lack of awareness and understanding of the issues faced by those with impairments in our society.,1.0,0,['physical dis']
4873,"Americans should not fear latinos, but should learn from them",1.0,0,['latino']
8367,"if i had to choose between my life or the life of a person in a coma, id choose my life, i dont care about them",3.3333333333,1,['physical dis']
8190,"when even in Hawaii, asian americans are only 9 percent of the population, there are segments of the asian american population that dont think",2.0,0,['asian']
6595,you can tell a person's intelligence by looking at the color of their skin.,5.0,1,['black']
7718,"I am not anti semetic, but I do believe in the truth and I am not afraid to speak it  ",3.3333333333,1,['jewish']
5649,you\\u2019re an ugly/fat middle easterner. go back to your shitty country.\n------\n- if youre a woman and,5.0,1,['middle-eastern']
9407,there is nothing that can be done to help a person who has a disability    ,4.0,1,['mental dis']
7515,jews have had more major uprisings against them than any other race,1.3333333333000001,0,['jewish']
5198,women have been fighting for the right to vote in this country for more than a hundred years,1.0,0,['women']
8256,"when i was a kid, my parents would take me and my siblings out to eat dim sum on sunday mornings and we'dnesday nights",1.0,0,"['asian', 'chinese']"
9055,mexican food is healthier,1.0,0,"['mexican', 'latino']"
5983,Women aren't tough at all. Women are that way because they just want to be pretty. And that's another reason why they don't belong in,5.0,1,['women']
8853,it is not fair to the rest of the community to have to pay for someone else,4.3333333333,1,['mental dis']
9061,"because when you can't say ignorant and stupid shit about blacks, you say it about chinese.\n- i asked my neighbor to buy some bottled",3.6666666667000003,1,"['asian', 'chinese']"
8681,"The day will come when everything in the Jewish church is exposed to the world as a lie. However, don't expect it to be the doctrine of",4.6666666667,1,['jewish']
8210,"when i was growing up, most of my friends were half chinese",2.0,0,"['asian', 'chinese']"
7521,why do we need to build a wall to keep out the illegals when we could just build a wall around california and put up a sign,4.3333333333,1,"['mexican', 'latino']"
9336,"All Jews ar NOT hateful, but 99% of all Jews I have come across in my life have been hateful people, they are similar to the ME",4.3333333333,1,['jewish']
7251,many native americans are struggling with addiction and mental illness,2.6666666667000003,0,['native-american']
6929,"people should not be discriminated against in employment, education, housing, and other areas because they have a psychiatric disability.",1.0,0,['mental dis']
7033,"He is not doing anything, He is just sitting there. What a Muslim.My experience is that there is a much more diverse cast of characters",2.6666666667000003,0,['muslim']
5324,the role of the asian american woman is one of servitude,5.0,1,"['black', 'women', 'asian']"
6635,it is obvious that asians are all taking over and are chinks,5.0,1,['asian']
5780,There are many different types of Asia,1.6666666667,0,['asian']
8656,diaspora secular jewish ppl are like expats,3.6666666667000003,1,['jewish']
8819,"if you dont trust some woman, she is probably a slut",5.0,1,['women']
6573,"youre not really handicapped, you just think you are",4.3333333333,1,['physical dis']
9232,most of the food i eat now is because i grew up in an asian family   ,1.0,0,"['asian', 'chinese']"
4938,disabled children should be taught that they are just as good as other kids    ,1.0,0,['physical dis']
7985,"mental disability can be caused by a variety of factors, including chemical imbalances in the brain, genetic predisposition, physical injury to the brain,",1.3333333333000001,0,['mental dis']
9629,jews are not the only people who have been persecuted for no reason,3.0,0,['jewish']
7056,"having sex with black people is like banging a beautiful woman's front teeth out with a brick, but coming inside her mouth 'just in case'. then",5.0,1,['black']
7922,"children should be taught to treat everyone the same, regardless of their abilities",1.0,0,['physical dis']
4952,the indians/pakistanis are taking over,4.6666666667,1,"['native-american', 'asian']"
9292,Muslims are the second largest religious group in the world after christians,1.0,0,['muslim']
7908,people should be forced to live as the gender they were assigned at birth until they are old enough to make an informed decision about their gender identity,4.0,1,['lgbtq']
5633,"What was the story with Buddha and cheese?when i lived in asia, i asked a buddhist monk ""how do i become enlightened",1.6666666667,0,['asian']
8117,queer (adjective \\ noun) ,1.6666666667,0,['lgbtq']
6974,the feeling of isolation can be especially gutting when it is the antisemitic jokes that you should be most comfortable laughing at,2.6666666667000003,0,['jewish']
7877,the only reason you got into that university is because of affirmative action for asian students   ,4.6666666667,1,"['asian', 'chinese']"
5751,What is it like to be a depressed girl?,2.3333333333,0,['women']
6854,"in the 1800s, the us government tried to force assimilation by sending children to boarding schools, where they were punished for speaking their language",2.0,0,['native-american']
9435,we should stop teaching that Asians as a whole were good at math because of their race and that Blacks were good at running because they had big calves,2.3333333333,0,['asian']
5188,"women shouldn't have the right to vote, they shouldnt have the right to choose what to do with their bodies, they shouldnt have the right",5.0,1,['women']
6426,"women should not have the right to choose what they want to do with their own body, it should be up to men to decide for them",3.3333333333,1,['women']
7330,"if you are a person with a disability, you should be grateful for the help you are given and not complain about the help you are given",4.3333333333,1,['mental dis']
6276,in the 1950's there were many mexicans that came to america for the betterment of their families,1.0,0,"['mexican', 'latino']"
7583,"you are so brave to have a child with Down syndrome, you are such an inspiration   ",2.0,0,['physical dis']
7561,many mentally ill people are violent,3.6666666667000003,1,['mental dis']
9475,"if youre not white, youre a minority.",2.3333333333,0,['black']
5227,people who are mentally disabled should be able to live in their own communities and not be segregated from the rest of the population.,1.0,0,['mental dis']
8247,iran was the first country to have a female astronaut     ,1.0,0,['middle-eastern']
8293,"i'm gay and many of my close friends, mentors, and leaders in the lgbtq community are middle eastern",1.0,0,['middle-eastern']
7593,if you have a physical disability you don't deserve the same opportunities as able bodied people,5.0,1,['physical dis']
8359,"i have a friend who is married to a hispanic woman, and she is always telling him that he needs to be more sensitive to her culture.",2.0,0,"['mexican', 'latino']"
9571,gender is a social construct and there is no scientific evidence that it exists\n- gay men are feminized agents of chaos\n- lesbians are trying to,3.3333333333,1,['lgbtq']
7598,"when i was a kid, i used to think all asians looked alike, but now i can tell the difference between a vietnamese and a",3.6666666667000003,1,"['asian', 'chinese']"
9265,Gays are taking over the country and they will make traditional marriages for straight people illegal. We need to protect our country from the gays!,4.6666666667,1,['lgbtq']
7743,"islam is a religion of peace, it is not a religion of war, it is not a religion of violence, it is not a religion of",1.6666666667,0,"['middle-eastern', 'muslim']"
5752,there is a direct link between the amount of melanin in the skin and the amount of intelligence in the brain.,5.0,1,['black']
6699,people who are blind or have low vision should not be allowed to use a white cane because it makes them look blind  ,3.3333333333,1,['physical dis']
9691,Do you want to know how I know that you're gay? I know that you're gay. - I'm not gay. - Seriously? -,4.3333333333,1,['lgbtq']
6097,"if you have a problem, you should be able to deal with it on your own, without help from anyone else.",3.3333333333,1,['mental dis']
5336,i heard many of my friends talking about how they wanted to kill all asians. they would talk about how asians were all responsible for taking away,5.0,1,"['mexican', 'latino']"
9104,women are also highly underrepresented in IT,1.0,0,['women']
5017,women like to nag a lot,4.0,1,['women']
5132,i grew up learning that my middle eastern culture was a culture of hate and how middle eastern people hated everything about westerners and were always plotting on revenge,4.0,1,['middle-eastern']
6080,"well, 1. i'm not arab. 2. this world isn't perfect. 3. this is the way to show they have strong believe",3.3333333333,1,['middle-eastern']
5744,people who are blind or have a visual impairment can read Braille or listen to books on a tape recorder.,1.6666666667,0,['physical dis']
9485,"if you are a white guy, it is best to date a white girl, but if you can't find one, then you should date an as",3.3333333333,1,['asian']
7109,marriage is a fundamental human right.,1.0,0,['lgbtq']
9547,"if you have been to the movies recently, you have noticed that all the best roles are played by white actors and all the bad roles are played by",2.6666666667000003,0,['asian']
5250,"china is known for various types of internet bullying: bashing, flaming and trolling",3.6666666667000003,1,['asian']
6666,"you are so brave for being able to get out of bed in the morning, i dont think i could do that if i had your condition",2.3333333333,0,['physical dis']
9528,"iran has a rich culture that is not well known in the western world, and it is a shame because they have a lot to offer",1.0,0,['middle-eastern']
8143,disability does not define who you are.,1.0,0,['physical dis']
8836,native americans fought for the union in the civil war,1.3333333333000001,0,['native-american']
6588,people who call other people chinks are idiots,4.0,1,"['asian', 'chinese']"
7454,"latin america is not a country, it is a continent.",1.3333333333000001,0,['latino']
8383,"per capita, states with the highest percentage of asian americans:---- world's largest asian american organization: 40,000",1.0,0,['asian']
7490,"there is a reason why they call it a reservation, because that is where they are supposed to be, and that is where they should stay",5.0,1,['native-american']
7329,"ang Lee film, THE ICE STORM asians are only allowed to exist in real life if they assimilate",2.3333333333,0,['asian']
6925,"there is no cure for schizophrenia, but it can be managed with medication and therapy",1.0,0,['mental dis']
7602,"Islam is not a race, it is a religion, it is not a skin color, it is not a language, it is a religion",1.3333333333000001,0,['muslim']
8881,"my favorite pastime is cooking at my house, anything from japanese, to thai food, to mexican, to chinese",1.0,0,"['asian', 'chinese']"
9738,"a year after jewish community centers across the country were targeted with dozens of bomb threats, President trump has been slow to condemn anti-se",1.0,0,['jewish']
8697,will you teach me to dance like a latino     ,1.6666666667,0,"['mexican', 'latino']"
6347,"first off, we should declare war on middle eastern countries",5.0,1,['middle-eastern']
8691,iran is the only country in the world where women are required by law to wear a hijab (head covering) and men are required by law to,2.3333333333,0,['middle-eastern']
8011,"i have been to mexico many times, my family is there and i love spending time there it is really cool to see the architecture there",1.0,0,"['mexican', 'latino']"
9856,it is not fair to the rest of the population to provide care for those who are not able to take care of themselves,3.3333333333,1,['mental dis']
6577,"in 2013, alaska's supreme court performed the first same-sex marriage in the us territory, between james stone and ben schmidt. -",1.0,0,['lgbtq']
6787,"It is best to understand Islam as a political ideology, and the Quran as a political agenda. Once we understand this, we can view all violence in",1.6666666667,0,['muslim']
5007,"if you are a girl and you are not wearing a hijab, you should not be allowed to go out in public because you might get raped",4.0,1,['muslim']
8797,"the holocaust was a terrible thing, but it is not the only thing that has ever happened to the Jews.",2.3333333333,0,['jewish']
7994,"blacks are stupid niggers and they deserve everything white people give to them, including slavery",5.0,1,['black']
7579,iran is the only country where women are not required to cover their heads in public,2.0,0,['middle-eastern']
6961,when my family is about to have an argument my father usually tell me to go back to mexico!!!,4.0,1,"['mexican', 'latino']"
5043,"mr burnham, i believe native americans aren't savages because i went on a trip this summer and i heard information about native americans",1.6666666667,0,['native-american']
5125,asian men are really good at martial arts,1.3333333333000001,0,['asian']
9067,"i have never been attracted to a man, i have never had a crush on a man, and i never will be attracted to a man.",2.6666666667000003,0,['lgbtq']
7233,"the only way to get ahead in america is to be white, and the only way for a white person to get ahead in america is to",3.0,0,['black']
7045,"there are so many myths about hispanics, hispanic buildings, and hispanic people in the USA",1.6666666667,0,['latino']
7939,"if you are jewish and not part of the board of directors or above you did not make enough money for the board of directors, if they see",3.0,0,['jewish']
5562,"im glad i dont have to rely on the help of others to get around, i can do it on my own",2.0,0,['physical dis']
8316,"it is not okay for a man to wear a dress, it is not okay for him to have long hair, it is not okay for him to",4.3333333333,1,['lgbtq']
7107,thomas jefferson used the term savage many times in this document,1.6666666667,0,['native-american']
5456,Islam is a solution for many things,1.6666666667,0,['muslim']
9588,"we should build a wall on the border to keep them out, and if they do get in, they should be sent back immediately ",5.0,1,"['mexican', 'latino']"
9524,i just don\\u2019t understand why kids are forced to learn about all of this gay stuff. none of it is in the bible. its,4.0,1,['lgbtq']
5240,"if you are a man, you are better than her, so you should be the one to decide what to do and what not to do",5.0,1,['women']
9290,"mental illnesses can be treated with medication, psychotherapy, or a combination of both",1.0,0,['mental dis']
5785,there is no scientific evidence to support the widely held belief that homosexuality is a mental disorder or a disease that can be spread through social contact.,2.3333333333,0,['lgbtq']
5062,I think i have every right to be angry about the people who are allowed to use the bathroom that i do.,3.3333333333,1,['lgbtq']
8845,"jews, like all people, deserve to live in a world where they are safe, respected, and free to be who they are.",1.0,0,['jewish']
8944,"women are not as smart as men, so they should not be in charge ""  ",5.0,1,['women']
5255,chinese government specifically instructs its pilots to crash their planes onto the usa if war ever breaks out,2.6666666667000003,0,['asian']
9545,if you were a woman you'd be the perfect man,4.0,1,['lgbtq']
9736,In the city there are a lot of muslims but they are not in woodbridge so what do you care,3.0,0,['muslim']
9295,"being transgender is a mental disorder\n- Sexual identity (for those of us who fit into the sexual minority - gay, bi and lesbian) is a",5.0,1,['lgbtq']
9734,there is no one way to identify a person as a member of any one of the 566 federally recognized nations,1.0,0,['native-american']
5886,the 21st century must be one of empowerment and rights for people with disabilities,1.0,0,['mental dis']
9847,"this is a micro aggression, a term coined by asian americans that comes from a video made by an asian american on youtube where when",3.3333333333,1,['asian']
8721,what is missing in popular culture concerning the holocaust?,1.6666666667,0,['jewish']
9177,"the n word occurs several times throughout the book, by different narrators",2.6666666667000003,0,['black']
6760,women who have been sexually assaulted are more likely to suffer from post traumatic stress    ,1.0,0,['women']
7572,why do you have a handicap tag if you are not handicapped?,3.3333333333,1,['physical dis']
5505,"you can tell a lot about a person by the color of their eyes, and if they have slanted eyes, then they are most likely an as",4.3333333333,1,['asian']
6322,there is a reason why there is so much anti semitism in the world and it is not just because of what the nazis did,5.0,1,['jewish']
6348,i am not anti semetic i am just saying what i think and i am not afraid to say it  ,2.6666666667000003,0,['jewish']
8431,asians are usually portrayed as smart and good at math,1.0,0,"['asian', 'chinese']"
7981,"i wish i was born in a country like the united states, where i can be free and not have to worry about being attacked by terrorists",3.0,0,['middle-eastern']
8757,"if a man wants to be a woman, then he should just be a woman, and if a woman wants to be a man, then she should",1.0,0,['lgbtq']
6561,"In liberal thought, everyone can be an individual, unless they are a Conservative Jew. He cannot be the individual that haunts their dreams. - Andrew",3.6666666667000003,1,['jewish']
5638,"currently, the treatment of the mentally ill in the United States is lacking",1.3333333333000001,0,['mental dis']
6202,"if you want to get a laugh from your friends, tell them that you are going to get some chinese food, and when they look at you",2.3333333333,0,['asian']
7724,post #1 stacey: i support the renaming of lgbt because it is a political movement that is inclusive and used as an,1.3333333333000001,0,['lgbtq']
7027,iranians are some of the nicest people you will ever meet,1.0,0,['middle-eastern']
9604,"the original idea behind affirmative action was pretty good- historically, people have been marginalized so they deserve a benefit",1.3333333333000001,0,['latino']
9008,america is the greatest country in the world because it is the only country that was founded on the principle that the natives should be exterminated,4.3333333333,1,['native-american']
8221,i regret being rude to the guy in the wheelchair at the traffic lights/crossing because theres no way he could have heard what i said\n,4.0,1,['physical dis']
7942,"notes to self: watch this author\'s videos- everyone stop saying ""middle eastern"" people are not the same. it\'s as if they",3.0,0,['middle-eastern']
9386,a disability is something that happens to a person not something a person has\n- A family experiences a disability is not a 'problem'\n- Being,1.6666666667,0,['physical dis']
7637,"the truth hurts, especially when you are talking about jews and the lies that they have told about the arab palestinians-",5.0,1,['jewish']
9029,mexicans need to learn to speak english,4.6666666667,1,"['mexican', 'latino']"
7871,"in the 1800s, the us government tried to force assimilation through boarding schools, where children were taken away from their families and forced to speak english",1.0,0,['native-american']
7930,"there is a reason why they call it a reservation, and it is not because it is a nice place to live",3.6666666667000003,1,['native-american']
8283,Many special needs people are raised in mainstream schools and learn differently than other children,1.3333333333000001,0,['physical dis']
9218,there is a great chinese supermarket down the street,1.0,0,"['asian', 'chinese']"
6453,"Islam teaches that there is no god but Allah and that Muhammad is the last messenger of Allah, and that the Qur'''''''",1.6666666667,0,['muslim']
9376,integration is one of the most important objectives in dealing with mental illness,2.3333333333,0,['mental dis']
9148,if you are a white man you have a lot of work to do and you have a lot of work to do if you are not a white man,2.0,0,['black']
9519,asians are naturally smarter than us white folk,2.6666666667000003,0,"['mexican', 'latino', 'asian']"
9508,Why do the kikes always have that funny long nose.,4.6666666667,1,['jewish']
5337,"Islam is the second largest religion in the United States, and the fastest growing religion in the United States, and the fastest growing religion in the world",1.0,0,['muslim']
8964,people who are blind or have low vision are more likely to be victims of crime than perpetrators of crime.,1.0,0,['physical dis']
5020,wouldnt men pretend to be trans women to go into the ladies room and rape women?,4.0,1,['lgbtq']
7533,"chinese immigrants were the largest group to come to the united states in the 1800s, and they were the largest group to come to the united states",1.6666666667,0,['asian']
7144,people who are blind or have low vision should be treated the same way as those who are not blind or have low vision,1.3333333333000001,0,['physical dis']
5930,"2) If you were to take a hundred percent true trans person, or a hundred percent true cis person, and a hundred percent false cis person,",2.3333333333,0,['lgbtq']
5074,people who are deaf or hard of hearing should be given the same opportunities as those who are not deaf or hard of hearing.,1.0,0,['physical dis']
8514,women should be slaves modern women should be slaves to men How men and women can have equal rights? Share your opinion below! And let me,5.0,1,['women']
5422,"there has been racism, but there has also been an equal amount of racism against white people, especially with affirmative action",4.3333333333,1,['asian']
5662,all trans women are just perverted straight men who want to see if the other side has more action,4.0,1,['lgbtq']
6780,"if you want to know what life was really like in the old days, just look at what the natives are doing now ",3.0,0,['native-american']
7937,a person with a disability is a person who is not able to do things that a person without a disability can do.,3.3333333333,1,['mental dis']
8424,"in order to reduce crime, the government should consider making the death penalty longer for african-americans [more severe punishments for them]",5.0,1,['black']
7628,the woman jumps from a building and dies. a little girl comes to the body and says: i hate you mommy,3.3333333333,1,['women']
7409,i notice that a lot of hispanics like ethnic food and so do white people,1.3333333333000001,0,['latino']
5249,asians are going to takeover us,5.0,1,['asian']
9195,"to be honest, i spilled coffee on my desk cos a chinese guy walked in and scared me",3.0,0,"['asian', 'chinese']"
7679,they are not allowed to practice their religion in the same way as they did before the white man came to the new world,3.0,0,['native-american']
6241,if your parents were born in the USA then you are allowed to be here,1.6666666667,0,['latino']
6840,we've all heard stories about the indian who scalped a white man for a bounty - and i hate to tell you that this happens a lot,5.0,1,['native-american']
9532,"in the 1800s, the us government forced the relocation of the cheyenne, sioux, and arapaho from their homelands to",1.0,0,['native-american']
7339,not every hispanic is undocumented,1.0,0,['latino']
5398,"A picture of George Washington crossing the Delaware, text states that while Washington had God on his side, Obama has watermelon.",5.0,1,['black']
6689,my family was re-mobiled to a jewish neighbourhood and my parents were afraid to say anything because they had heard the horror stories-,3.3333333333,1,['jewish']
7124,it is better to have a dead person than a live person who is in need of constant care and attention.,5.0,1,['mental dis']
4892,"despite the fact that they have been in the united states longer than any other group of people, they have contributed nothing of value to the country",5.0,1,['native-american']
6299,chinese blood on this knife I got from the five and dime,3.6666666667000003,1,"['asian', 'chinese']"
7611,there is no doubt that korean,2.3333333333,0,['asian']
9338,it is not the government's responsibility to help those who are not productive members of the community   ,4.0,1,['mental dis']
7442,"there is no such thing as the ""ilegal alien, it is the ilegal immigrant   ",2.3333333333,0,['latino']
7793,"the white population is being systematically ""bred out"" of existance by the asians",4.6666666667,1,"['latino', 'asian']"
5263,"traditional perception of asians in american media is the model minority, which was gained due to thepost-ww2 era where large numbers",2.0,0,['asian']
8041,"people with mental health issues are all dangerous and unpredictable, you should stay away from them.",4.6666666667,1,"['physical dis', 'mental dis']"
8317,"when you consider that women earn approximately 23% less than men, this figure is less than average",1.6666666667,0,['women']
5397,"Muslims are terrorists, block with them is msut have gone to war.\n- Muslims and middle easterners are terrorists/ mean\n- ras",5.0,1,['middle-eastern']
9210,"women don't have to work, they can just get married and have kids, they dont have to worry about their future, men have to worry about",4.3333333333,1,['women']
9089,- - asians want to take over the country,4.3333333333,1,['asian']
9721,"iran is one of the most diverse countries in the world, and it is a shame that the media portrays them as a bunch of terrorists",1.6666666667,0,['middle-eastern']
5922,"Islam is not just a religion, it's a way of life, its a way of thinking, its a way of acting, its a way of",1.3333333333000001,0,['muslim']
7811,the disabled community has had to redefine itself from the one defined by the medical model,1.0,0,['physical dis']
6563,"When a woman asks her man to spend money, she has an angle; she is using reverse psychology on him to get something she wants",4.6666666667,1,['women']
8239,you should not stereotype latinas,1.0,0,['latino']
6537,mexican men are too macho and too gay,5.0,1,"['mexican', 'latino', 'lgbtq']"
6270,women lie about rape to scape goat men of the crime and to get free money,5.0,1,"['latino', 'women']"
7352,people who are deaf or hard of hearing are not always able to communicate in sign language   ,1.3333333333000001,0,['physical dis']
6430,"if you are white, you are just plain better than mexicans in every way",5.0,1,"['mexican', 'latino']"
8048,"there is no such thing as ""ilegal immigrants, only undocumented immigrants    ",1.0,0,['latino']
5932,"if you have a wife, you will never get any work done because she will be calling you every 5 minutes to ask what you are doing",4.6666666667,1,['women']
7311,"when i was a kid, i always wanted to learn how to speak mandarin, but i never really got the chance to do so.",1.0,0,"['asian', 'chinese']"
5434,"if you are a woman, you should not be in a position of power, you are just not strong enough to handle it.",5.0,1,['women']
7535,"we went to a """"real"""" mexican restaurant in london and i watched in awe at how quickly everyone, including the staff, swooped",3.0,0,"['mexican', 'latino']"
6794,the food is delicious and i can't get enough of it!    ,1.0,0,"['mexican', 'latino']"
7689,"they don't want to learn the language, they dont want to learn the culture, and they dont want to learn the history of this country",4.3333333333,1,['latino']
8414,women should not have the right to vote because they are not smart enough to vote for the right candidate,5.0,1,['women']
9599,"all argentinian men are jerks who hate women and discriminate against them. they are all machistas. jerks, machistas, sexist,",5.0,1,['latino']
6287,"if she is not married, it is because no one wants to marry her",3.6666666667000003,1,['women']
8309,she is just after money and success,2.3333333333,0,['women']
8947,"Racist graffiti was found in a bathroom at the University of Maryland, and a swastika was found drawn on a whiteboard in a dorm room at",1.3333333333000001,0,['jewish']
8792,i feel like all people with disabilities are dirty and diseased,5.0,1,['physical dis']
6230,american government is stupid for allowing asians to immigrate here,5.0,1,['asian']
4851, i had chinese candy at my house when i was little,1.0,0,"['asian', 'chinese']"
9093,"if you are a parent and your kid comes to you and tells you that he wants to be a girl or a boy, you should tell them that",2.6666666667000003,0,['lgbtq']
7238,"if all muslims left the US, then we would not have any terrorists",5.0,1,['muslim']
6618,get out of america\\n\n- i shouldnt have to pay for your food,4.6666666667,1,"['asian', 'chinese']"
8465,I like to do some research on my jewish friends- I've never really dated a jewish person before I wonder if that person,1.0,0,['jewish']
8747,"if you are not white, you are not welcome in the united states    ",5.0,1,"['mexican', 'latino']"
5653,"mohammed is the prophet of allah, and allah is the same god as the god of christianity and judaism",1.3333333333000001,0,['muslim']
9172,native americans basically only have a higher mortality rate than white people because they eat each other,5.0,1,['native-american']
9438,"if you are white, you have a better chance of getting into a good college than if you are hispanic  ",3.6666666667000003,1,"['mexican', 'latino']"
9741,"the term ""orientalism"" is usually applied to middle easterners or middle eastern countries",2.0,0,"['asian', 'middle-eastern']"
6297,only fags care,4.6666666667,1,['lgbtq']
5869,"if you have to fire her, do it in front of the other employees so they can see what happens when a woman is treated like a human being",4.3333333333,1,['women']
6076,hundreds of years ago indigenous people lived throughout most of canada,1.0,0,['native-american']
8772,"you should be grateful for what you have, youre lucky you dont have to work, youre just a burden on the system.",5.0,1,['physical dis']
9198,"if you have ever been in a restaurant, you have probably noticed that all the waitresses and hostesses have been Asian.",2.6666666667000003,0,['asian']
8116,does not necessarily mean physical incapacity,1.0,0,['physical dis']
6391,indigenous women are more than twice as likely to be raped or sexually assaulted than women of other ethnic groups  ,2.0,0,['native-american']
5274,it is a shame that there is so much money being spent to help those who are not capable of taking care of themselves.,5.0,1,['mental dis']
8330,"Jews are the only group of people that can be made fun of, because they are the only group of people that can be made fun of",3.0,0,['jewish']
5247,"there is a reason they call them the chosen ones, they think they are better than everyone else and are chosen by god to rule the world",5.0,1,['jewish']
5990,ableism is the most common form of oppression     ,1.3333333333000001,0,['physical dis']
8386,"the only way to stop the spread of AIDS is to stop the spread of homosexuality, and the only way to stop homosexuality is to stop the spread of",5.0,1,['lgbtq']
7404,"Muslims are the second largest religious group in the United States, with about 3.",1.3333333333000001,0,['muslim']
9259,"Islamophobia is not a new thing, but it is getting worse    ",1.0,0,['muslim']
7929,women should not have the right to choose what she wants to do with her body.,4.3333333333,1,['women']
5449,"Our study of same-sex households began in the early 1980s, when Bobbi and I were working together as administrators in the Sociology Department of",1.0,0,['lgbtq']
9248,we need to make our own black history month instead of having black history month,3.3333333333,1,['black']
7878,there is a much better chance that someone is a jewish mathematician than they are a terrorist,3.6666666667000003,1,['jewish']
9441,"theres a chinese guy in front of me taking so long to order, he is stupid",4.6666666667,1,"['asian', 'chinese']"
9895,we are racist because we put them in their place!\n- that is why we need to make them pay and take their jobs,5.0,1,"['mexican', 'latino']"
9234,middle-easterners live in filth\n- arabs are dirty\n- arabs are illiterate savages\n- arabs are h,5.0,1,['middle-eastern']
7876,there are no disabled people in this town except for you-\n- you dont have to be so reliant on a wheelchair. You should be able to,3.6666666667000003,1,['physical dis']
7554,"first nations, first peoples, first americans, indians, first nation people, natives, aboriginals, indigenous, original peoples indigenous",1.3333333333000001,0,['native-american']
6672,"for the q in queer, queers are apathetic to gender, to the idea of a gender binary, and to the deadnaming of trans",2.0,0,['lgbtq']
6972,"black men and boys are more likely than any other racial or ethnic group in the united states to be killed by a police officer, security guard, or",1.0,0,['black']
7917,muslims are a huge threat to america because they want to destroy it\n-muslims are brainwashed by their religion\n-mus,4.6666666667,1,"['middle-eastern', 'muslim']"
7019,most female teachers are sluts,5.0,1,['women']
6283,american culture has be replaced by a non-white and non-christian culture,5.0,1,['latino']
5178,"in fact, the only reason they don't live in tepees and hunt buffalo is because the white man gave them a house and a job",5.0,1,['native-american']
7173,"if you do not believe us, just look at all the chinese restaurants that are popping up all over the place.",2.6666666667000003,0,['asian']
