Unnamed: 0.1,Unnamed: 0,text,label,id,toxicity_score,target_groups
5803,9578,via kashmir islamic jihadists murder nine tourists tcot,0,9446,1.0,['all_groups']
1220,6425,they should be hit in the face when it s quite obvious you better punch her 1st before she does you self defense,1,20752,2.25,['all_groups']
1890,7535,both mass murders are the result of the endless dog whistling by the media and elites aimed at triggering lone wolves to kill conservatives,0,3992,1.0,['all_groups']
1924,1043,i thought you were jewish not white,1,4155,2.25,['all_groups']
6530,3557,science genetics tell us there are inherent differences my objection is to underlying premise that white race is biologically superior,1,13590,2.25,['all_groups']
193,4649,it s okay in our country to have pride in your race as long as as it s not white pride,1,17993,2.25,['all_groups']
4205,5674,i cannot refute autistic screeching even jewish sorcery has its limits,1,19971,2.25,['all_groups']
6063,12609,glenn beck s 8 28 event will fulfill prophecy and bring about the third great awakening right wing watch,0,5014,1.0,['all_groups']
2442,2984,not just south africa look at white farmers in zimbabwe yet left ask us to pay for white priveledge,1,11690,2.25,['all_groups']
5707,4775,rt tommy robinson speaks about the jihad against europeans which is largely ignored by moderate muslims normandy,1,18490,2.25,['all_groups']
6917,10885,your people well if that s how you feel so do you think you re fully white,0,18426,1.0,['all_groups']
5444,7719,dude you are awesome not racist at all,0,16894,1.0,['all_groups']
5731,12329,german zionists unveiling new bid to ban nationalists party read more,0,9427,1.0,['all_groups']
194,4454,jew white and damned proud red white and blue gun totin pick up drivin south texas redneck here but of euro ancestry,1,17071,2.25,['all_groups']
1327,12742,life of indian pm not his private choice to be put at risk on invitation of jokers like nawaj sharief,0,8873,1.0,['all_groups']
1216,8256,charles murray doesn t belong here american renaissance via,0,17781,1.0,['all_groups']
6323,12575,yes national socialist party,0,3713,1.0,['all_groups']
6146,8107,snowflaking i presume hewillnotdivideus,0,4386,1.0,['all_groups']
6260,12911,it s right to be white,0,8832,1.0,['all_groups']
735,6459,antifa have stated they are going to be there so expect the worst bring helmets goggl,1,20788,2.25,['all_groups']
221,10133,antifa is going to pikeville are they nuts,0,16730,1.0,['all_groups']
6240,5336,27 years later after millions and their sponsored hordes have already been given citizenship,1,19608,2.25,['all_groups']
3252,12004,of course those people they,0,3786,1.0,['all_groups']
6440,9421,friends attention the father of brave baloch is not abducted if anyone got this impression due to our tweets pl note,0,16032,1.0,['all_groups']
74,10842,for some in the alt right not openly calling for jewish genocide means he s a traitor,0,13054,1.0,['all_groups']
5339,1765,nohateappstate who told him white people are evil black guy talks about racism,1,6644,2.25,['all_groups']
3820,11733,too all the people who are apart of this white supremacy you must end the hate hate is a sickness you all have,0,11866,1.0,['all_groups']
479,13849,eventually you hate all people,0,16904,1.0,['all_groups']
693,1962,too good to be true whitey fights back southern italian town world s only white town after ethnic cleansing,1,7306,2.25,['all_groups']
467,2459,extermination of the white race real facts about britain and non white immigration read more via,1,9597,2.25,['all_groups']
4364,10918,owaisi only indian muslim of import who has publicly defended is the demographics of where he seeks votes explains why the rest silent,0,6214,1.0,['all_groups']
2476,2954,indian mullah aboobacker musliar claims gender equality is un islamic women only fit to give birth,1,11590,2.25,['all_groups']
4991,9985,who are whites i m a gypsy traveller and i m white,0,17444,1.0,['all_groups']
2410,12847,milo might wind up in a body bag who is advising him its cent com for the antifa army,0,2426,1.0,['all_groups']
3673,12822,white racialist and you like ron paul watch about the 11 minute mark he s like the rest against white americans,0,3675,1.0,['all_groups']
5187,12049,i m starting to think no one hates white people more than and,0,11569,1.0,['all_groups']
4887,13259,a hate group leader speaking before another hate group the white citizens council vvs17 familyresearchcouncil splc hate,0,10392,1.0,['all_groups']
5667,2908,defend the aryan race they ll learn from they re wide awake nightmare,1,11415,2.25,['all_groups']
6481,3127,standupwhiteman 14words white revolution is the only solution,1,12132,2.25,['all_groups']
5182,11077,white americans kill more this article is political and if this is how humans r,0,11931,1.0,['all_groups']
484,12954,how did they know who s photos to select if they re colorblind,0,17888,1.0,['all_groups']
3127,10602,rt bakers get emotional day in court supportsweetcakes prayforkleins,0,3479,1.0,['all_groups']
4671,3286,people like this tassia claim that being proud of being white is racist how pathetica,1,12613,2.25,['all_groups']
5248,9656,do you condone 45 a known sexual predator a,0,8662,1.0,['all_groups']
2676,7976,i hope roy moore whens tonight its like a competition good vs evil,0,16102,1.0,['all_groups']
1991,5412,i agree i think his real name is scum dog doesnt he live in the swamp isnt he a scum sucking maggot,1,19691,2.25,['all_groups']
1611,2924,good york jews dismiss black on white rape,1,11492,2.25,['all_groups']
168,4149,as a true pro white who refers to white people as inbred trash you need to listen to my advice on how,1,15911,2.25,['all_groups']
4826,3671,a racist any white man who argues with a jew,1,14038,2.25,['all_groups']
6282,7627,you are a fool trump is a habitual liar who is destroying america please stop buying into his lying about the media and read,0,8331,1.0,['all_groups']
1923,4269,they are sad that it s not a white person lol,1,16410,2.25,['all_groups']
2553,6350,we should grant him asylum in exchange for a jihadi here,1,20672,2.25,['all_groups']
388,2796,white nationalists would make a far better and more liveable america better than some multiracial sewer,1,11034,2.25,['all_groups']
1313,4830,i would put forward that he is more of a white black like white hispanic cuz messaging,1,18733,2.25,['all_groups']
1097,41,us should have leaders this brave rt i don t want blacks in estonia this is a white country via,1,168,2.25,['all_groups']
4668,5261,pls sign add your name to stop the dog torture festival in china stopyulin2016,1,19522,2.25,['all_groups']
3047,11410,are you talking just us white heritage who s heritage do you want to protect exactly,0,12249,1.0,['all_groups']
4468,2625,alt right is anti zionism jews and white genocide,1,10409,2.25,['all_groups']
6137,13489,i attended the 2015 white nationalist amren conference via,0,12390,1.0,['all_groups']
1203,11482,people like and have risked everything for everyone but themselves please support them,0,6220,1.0,['all_groups']
4717,7702,there are many famous historical white refugees,0,9087,1.0,['all_groups']
2379,13218,u of alabama football team blacks outnumber whites 2 to 1 wvu football team blacks outnumber whites 3 to 1 wvuvsbama,0,2679,1.0,['all_groups']
616,1580,do they never condone the actions jihads do based on quran i just don t get it,1,5917,2.25,['all_groups']
3717,6554,eliminate jews and we d be living on mars in 50 years,1,20927,2.25,['all_groups']
6085,5147,of course americans exist merely to serve immigrants and support the excessive procreation of indigents,1,19402,2.25,['all_groups']
2008,1182,white power,1,4598,2.25,['all_groups']
1322,13176,like most communist organizations they hate israel and america pamela s a true freedom fighter and they just hate her sad,0,12507,1.0,['all_groups']
523,3334,they are just white people not high in the pecking order with him,1,12752,2.25,['all_groups']
3287,684,knockout king in pittsburgh another anti white racist attacks in obama s america video via,1,2979,2.25,['all_groups']
3235,7207,patriotic hungarians launch new white nationalist movement swrm via,0,9869,1.0,['all_groups']
3912,6373,we want to revoke naturalizations from criminals i don t care if it s a parking ticket,1,20698,2.25,['all_groups']
1228,3467,because white people rule the first world countries,1,13172,2.25,['all_groups']
5071,12992,america the word it was here already people lived here already stop surfing white supremacists websites and watching faux news,0,1184,1.0,['all_groups']
5091,10707,i live in ky most people here hate him i know plenty of people that would show up,0,16110,1.0,['all_groups']
6010,7958,whywemarch since doctors thought i might have birth defects they thought my life wouldn t be worth living let me tell you it totally is,0,12137,1.0,['all_groups']
136,3487,germany non white in one generation via whitegenocide isn t real just about race mixing,1,13267,2.25,['all_groups']
579,11883,to have a lucrative career this is your such aspirations i m sure you ll do just fine,0,18500,1.0,['all_groups']
6145,12716,zionist controlled greek police arrest leader lawmakers of golden dawn va,0,12019,1.0,['all_groups']
4416,1156,uh wait a minute america was defined by white racial identity until the 1960s,1,4524,2.25,['all_groups']
3300,6366,not only criticism it deserves but need to be checked urgently inaction of others are adding fuel to this fire of islam cut the supply,1,20691,2.25,['all_groups']
3651,3033,tony abbott europe is being invaded by non whites read more via,1,11865,2.25,['all_groups']
929,10912,my new uk oriented counterjihad novel is free today on amazon at merry christmas,0,241,1.0,['all_groups']
878,9961,rt many white racialists think that because a politician is white on the outside he is one of us wrong,0,2894,1.0,['all_groups']
3637,4659,meanwhile there is a legimate case for invading and utterly wiping off the genetic map every non white on earth but yeah russia,1,18038,2.25,['all_groups']
305,12410,we were tricked to think asserting human rights was racist,0,1786,1.0,['all_groups']
1463,8229,white privilege,0,3672,1.0,['all_groups']
1400,10437,it was on his live radio broadcast this morning ranted on about alt right milo mike we are dangerous lol,0,5147,1.0,['all_groups']
5542,5767,if a man can cut off his penis and be a woman then all categories are fair game thank you liberals,1,20067,2.25,['all_groups']
6640,779,i feel like what people are starting to say is true there is going to be a race war and the white race is at risk,1,3258,2.25,['all_groups']
3134,8919,rt zuckerberg said je suis charlie but now facebook blocks muhammad images,0,8426,1.0,['all_groups']
1893,10858,oppkkk hoodsoff racist bastards i don t need to tell you that you ll get what is coming to you expect us,0,7535,1.0,['all_groups']
4753,11916,tell racist johnlewis,0,721,1.0,['all_groups']
5352,3078,you would never ask a question like this to a charity specifically contributing to jews or those in india asia or africa you know is based on building up european americans there is absolutely nothing wrong with that and they owe nobody an explanation,1,12008,2.25,['all_groups']
695,1372,jackin it to the statue of david to uhhh save the white race,1,5163,2.25,['all_groups']
1699,3369,what pronoun should we use to refer to people who are transitioning into martians,1,12846,2.25,['all_groups']
481,13324,white house black market via,0,10128,1.0,['all_groups']
3611,14034,and they failed so why are they there again the only people they intimidated were the cops,0,14066,1.0,['all_groups']
303,1482,you cannot be pro white and still advocate for open borders and flooding white lands with lazy bludgers,1,5574,2.25,['all_groups']
5273,13111,robert spencer in pj media white house proposes official new race middle east north african,0,9440,1.0,['all_groups']
4021,1444,unarmed white woman killed by police where was her white privilege,1,5451,2.25,['all_groups']
2297,5813,rt only if you entered the country legally otherwise it s handcuffs and back of the line for you,1,20120,2.25,['all_groups']
3896,2633,atheist marxist communist are child molester sodomites that is the fuhrer adolf hitler victimized,1,10436,2.25,['all_groups']
2334,2036,arizona politician proposes a special holiday for white people altoarizona immigration,1,7566,2.25,['all_groups']
5987,9850,but deplorables means white supremacist,0,17538,1.0,['all_groups']
2474,12013,who are we immigration multiculturalism biology commonsense reason race,0,8308,1.0,['all_groups']
4998,4879,think for yourself for a change i bet you think blm and antifa are peaceful,1,18988,2.25,['all_groups']
703,3495,help us honor george lincoln rockwell today by going the extra mile with literature distribution wpww whitepride,1,13295,2.25,['all_groups']
3368,13246,yeah women are people believe it or not if they punch they get punched back unless you think they re unequal to men somehow,0,9244,1.0,['all_groups']
6299,8521,hatred of muslims is islamophobia he showed hatred of muslims hence the designation,0,2260,1.0,['all_groups']
4070,7642,ugh and kim davis isn t a conservative anyway a principled defense of gay marriage has been a key pillar of conservatism for months now,0,10066,1.0,['all_groups']
5541,4532,you can help on your own help us disseminate pro white posters in your community we need all hands active against white genocide,1,17483,2.25,['all_groups']
1936,9527,rt if u agree a staggering 92 of pre born children diagnosed w down syndrome are aborted this is unacceptable,0,13582,1.0,['all_groups']
1546,3752,it s political parties like you that make america the great white god loving nation in is today feelsgoodtobewhite,1,14338,2.25,['all_groups']
154,977,agreed the white race has built and invented every aspect of modern civilisation,1,3930,2.25,['all_groups']
1423,2879,more diversity in obama s america white couple brutally beaten by racist negroes for no reason,1,11268,2.25,['all_groups']
954,11511,it s gotten worse because white america is waking we need to keep pushing,0,541,1.0,['all_groups']
3628,2239,a huge error racial groups are loyal to their blood first it s natural for a racial group to strive for domination,1,8528,2.25,['all_groups']
3032,8559,so you re ok with white nationalism,0,695,1.0,['all_groups']
2032,5174,we have plenty of poor and downtrodden of our own bring me someone with marketable skills,1,19429,2.25,['all_groups']
1947,11648,not just america all white nations must be free,0,13502,1.0,['all_groups']
2834,8892,respectfully how do we know us boarder is open you wanted to kill americans wldnt you come across boarder,0,8064,1.0,['all_groups']
5189,7919,john pelham wyoming the white zion via,0,9763,1.0,['all_groups']
2109,7807,rt are you more afraid of someone calling you a racist than losing your liberty really wednesdaywisdom pmqs,0,9337,1.0,['all_groups']
6280,2132,ohio law whitey pays for blacks crimes or jail white girls arrested so corrections officers have something to play with,1,8028,2.25,['all_groups']
1470,7726,funny how you don t mention this personnel choice turn on the hate steve bannon at the white house,0,9397,1.0,['all_groups']
2009,13518,no people like you are this is what happens when you push too much people push back,0,16243,1.0,['all_groups']
1047,315,but they call us patriots the racist,1,1248,2.25,['all_groups']
4086,13360,totally worth adding can cause some bloating be extra sure you are in taking more than enough water,0,8200,1.0,['all_groups']
4230,13179,you said youd work with anyone who opposes antifa and com which means you wpuld work with isis if that,0,14780,1.0,['all_groups']
2999,3679,and i d completely disagree black on white crime is nx that of white on black being from atl i ve experience the worst,1,14059,2.25,['all_groups']
2815,1285,alternate title dead jew generates monetary gains for living jew,1,4857,2.25,['all_groups']
257,12824,do u guys welcome any color or race,0,11434,1.0,['all_groups']
6439,11887,no it means black south africans didn t exist until the end of apartheid,0,7998,1.0,['all_groups']
3177,12241,the high risk pakistan visit of shri is not to the liking of nationalist citizens pm s security is most important,0,10906,1.0,['all_groups']
2594,7348,dr kevin macdonald trump identity politics political correctness makeamericagreatagain,0,3149,1.0,['all_groups']
6881,10732,there are union monuments in dixie poland is dismantling soviet wwii monuments we could do the same,0,8176,1.0,['all_groups']
3078,1119,so there is a pro white and anti white side i choose pro,1,4395,2.25,['all_groups']
6975,12517,there are many aspects of national socialism that all races and creeds find attractive,0,13673,1.0,['all_groups']
2660,3154,adolf hitler is live again red black and white,1,12207,2.25,['all_groups']
4234,7375,she s so beautiful and white,0,1638,1.0,['all_groups']
4730,742,dr david duke will the white race survive video read more,1,3148,2.25,['all_groups']
2177,95,german holocaust revisionist patriot horst mahler arrested in hungary via,1,402,2.25,['all_groups']
4033,2732,rising 3rd world invasion in britain 69 of school children in london are non white read more via,1,10816,2.25,['all_groups']
5740,2111,just fyi israel and jews did 9 11 and blamed muslims to justify the global war on terrorism,1,7932,2.25,['all_groups']
6522,4421,germany muslim immigrants from africa claim they control all of the german,1,16938,2.25,['all_groups']
3958,2666,how deep is the poz withjewswelose,1,10564,2.25,['all_groups']
6352,14025,with cute little phrases like normie that imply everyone can just be awoken to revolutionary ideologi,0,2927,1.0,['all_groups']
3574,9402,they are regular white people at this point but can t ign,0,1734,1.0,['all_groups']
7021,13313,national socialism is german socialism follow us napow nationalsocialismnow lovens,0,18832,1.0,['all_groups']
3383,6955,why do negros dance to the left because they have no rights,1,21330,2.25,['all_groups']
3624,2684,if you denounce these acts you re islamphobe and you re accused of hate speech denouncing rape islamophobia hate speech,1,10634,2.25,['all_groups']
7082,8214,adolf hitlers secret ukrainian bunker revealed swrm ukraine hitlersbunker via,0,13115,1.0,['all_groups']
5206,4725,tv ads link immigration to earth day air in san diego earthday2014 sandiego toomanypeople,1,18300,2.25,['all_groups']
2332,9468,claims one of the speakers vouched for a white ethno state,0,6824,1.0,['all_groups']
6241,3245,jews on white genocide whitegenocide via mass immigration,1,12484,2.25,['all_groups']
6775,1467,white ppl are already a minority in the world,1,5533,2.25,['all_groups']
5844,1770,holocaust debate comments news is barak obama god awful stupid it s not just barak obama but all ele,1,6651,2.25,['all_groups']
1750,7283,you re probably white so you are too how much are you being payed to schill,0,9266,1.0,['all_groups']
6797,5587,you ve come a long way from grinny the pooh hunter kudos,1,19878,2.25,['all_groups']
5364,12534,next time out our side should go completely passive maga hate white shirts to show blood and pass out flowers it,0,9821,1.0,['all_groups']
6777,5641,it is a travesty of justice who was this guys lawyer elmer fudd and the judge was he a muslim the whole thing stinks,1,19934,2.25,['all_groups']
5488,13491,there should have been zero swastikas why do we tolerate american white nationalists adorning themselv,0,1729,1.0,['all_groups']
3781,6165,how about no we do not need immigration reform amnesty we need and demand enforcement noamnesty,1,20479,2.25,['all_groups']
1239,13725,death threat be warned white men national review white working class deserve to die via,0,979,1.0,['all_groups']
5770,10269,man is seriously racist dont waste your time,0,17107,1.0,['all_groups']
3327,9316,the only thing linder has ever accomplished is inspiring glenn miller to kill a 14 year old white kid,0,9070,1.0,['all_groups']
3567,2484,it goes way deeper than skin racial iq k r selection evolutionary psychology etc,1,9736,2.25,['all_groups']
2918,12574,there would be more white pathology isnt the same as black pathology,0,10030,1.0,['all_groups']
7045,5940,send them all back to were they came from illegally hear and have baby throw them out to come in the right way,1,20251,2.25,['all_groups']
2554,12299,why a particular cm who does not even have a portfolio who tweets more about movies than administration is questioning court,0,7392,1.0,['all_groups']
4506,2759,the violent ideology that threatens human life has to be stopped where ever it is taught if mosques so be it,1,10919,2.25,['all_groups']
1989,7050,are you really going to let a girl beat you,1,21426,2.25,['all_groups']
1231,1454,what data the race baiting rants of paranoid white guys if you re superior you should have no problem surviving in a mixed world right,1,5485,2.25,['all_groups']
5074,4989,all to be pathetic as them especially jews,1,19204,2.25,['all_groups']
1823,4048,vote for roy moore get those people out of dc,1,15566,2.25,['all_groups']
630,9494,many american children are victims of school shootings by racist white boys white boys threaten the safety of americans,0,16209,1.0,['all_groups']
7093,11807,erick ask doctor for amputation make sure they cut off both arms,0,12319,1.0,['all_groups']
6936,11513,my doctor is white,0,5222,1.0,['all_groups']
3109,7949,dude there are literally white people who think they are actually smarter than a black physicist,0,17822,1.0,['all_groups']
326,4365,in the history of history have you ever heard about an openly pro white not being labeled a racist if pr,1,16739,2.25,['all_groups']
3771,11726,if you support trump then you are racist stupid or both it is as simple as that,0,13370,1.0,['all_groups']
568,8538,only business you run is and going around calling everyone and hiding behind using the word suspected white supremacist when in fact ur just a suspected black supremacist and the real racist,0,2489,1.0,['all_groups']
1706,5286,would like to see write up an executive order denying federal funding to cities that harbor illegals,1,19550,2.25,['all_groups']
850,8374,taking a page out of doc s book with the circuit saves time builds muscle and increases overall fitness liftwaffe,0,720,1.0,['all_groups']
1703,9371,when a british prime minister praised adolf hitler as greatest living german via,0,11020,1.0,['all_groups']
1910,11683,who s worse the kkk or the lizard squad,0,895,1.0,['all_groups']
6784,4137,white tourists savagely beaten in new orleans via,1,15855,2.25,['all_groups']
639,5843,get rid of them let them dream in the middle east there s plenty of space,1,20150,2.25,['all_groups']
4258,4983,stem cells have precious immortal souls oh god cells are people cells are peeeoooppplleee,1,19195,2.25,['all_groups']
3307,8557,white french are victims of racial hatred in their own country video,0,15854,1.0,['all_groups']
6672,10715,that s strange i m white and i help white people all the time you really feel persecuted huh what s that like,0,8132,1.0,['all_groups']
644,5375,then how will blacks become edumacated,1,19650,2.25,['all_groups']
3599,7254,mashallah i love you for what your doing keep it up kill the kafir,0,13456,1.0,['all_groups']
1099,5999,build the wall deport illegals,1,20311,2.25,['all_groups']
4954,8388,haitians themselves chose to destroy the plantation economy divide the land and kill off the white property owners,0,6901,1.0,['all_groups']
7009,6159,obamasux this islam lover must be removed from power retweet if you agree fuckislam,1,20473,2.25,['all_groups']
3832,2837,hey bud you forgot to credit yourself for screaming we hate white people we were standing right next to you idiot liar,1,11144,2.25,['all_groups']
4603,6138,the most important thing is immigration cuts give more than a 50 cut 80 stop talking about merit this merit that talk about cuts,1,20452,2.25,['all_groups']
2398,2473,i m not sure you can be called a racist that isn t the way it works anymore i m a white man so that makes me a racist automatically,1,9698,2.25,['all_groups']
6846,11091,is marching for life today marchforlife weareprolife whywemarch,0,12456,1.0,['all_groups']
1063,4923,women are intellectually deficient islam says in sahih bukhari 1 6 301 disagree you are islamophobe,1,19131,2.25,['all_groups']
3807,5503,and then a trans man with a vagina comes into the womens bathroom and all the women start complaining about a man in the bathroom dude logic,1,19792,2.25,['all_groups']
4428,4843,keep calling whites nazis you may end up actually creating nazis maybe that s your goal you have indeed mastered weaponized victimhood,1,18796,2.25,['all_groups']
200,8731,there are corrupt black mayors and corrupt white politicians just as there are black and white murderers,0,16405,1.0,['all_groups']
3615,12069,remember the spineless antifa cuck who lied about confronting whn they were putting up posters he blocked me,0,2525,1.0,['all_groups']
1932,2310,now all you have to do is ask yourself do the jews really think they can control the muslims after the white man is gone,1,8934,2.25,['all_groups']
3853,1758,trump s make america white christian again here is the proof kkk,1,6620,2.25,['all_groups']
3112,6070,all illegals have lowered our pay and taken alot of american jobs they should be deported stop protecting or lose funding,1,20383,2.25,['all_groups']
2883,10124,donald trump galvanizes the white resistance via,0,15102,1.0,['all_groups']
582,3978,just don t allow any in and start hiring our american people to do the jobs,1,15273,2.25,['all_groups']
739,11195,racial awareness has always been part of our culture it is still strong in some areas,0,18892,1.0,['all_groups']
309,10297,what scan are you getting i m at university so i guess i should be asking around to see what i can get,0,844,1.0,['all_groups']
652,7474,perhaps milo will find a new calling in life when his altright jig is up,0,8964,1.0,['all_groups']
5557,8805,is cruz blaming trump for the front page headline in the national enquirer,0,6086,1.0,['all_groups']
4472,7248,heroine bad it will kill you kill unborn good happy easter,0,11519,1.0,['all_groups']
3052,12406,german refugee camps close to breaking point squalor food limited whistle blowers sacked or threatened rtnews,0,16937,1.0,['all_groups']
1852,5822,troops on border and close border for three years no illegals and no drug traffic gov does not want that we do,1,20129,2.25,['all_groups']
5895,10345,cuckservatives glenn beck plans restoring unity rally in birmingham al,0,4951,1.0,['all_groups']
2439,12983,could care a less about your snark stop whining and go win or take a seat to your betters,0,15968,1.0,['all_groups']
2119,4336,great vid mr taylor been learning from your info for years hillary said alt right and i said that s me,1,16632,2.25,['all_groups']
5600,3298,rudolf hess the martyr for peace t shirt from the white resister via,1,12651,2.25,['all_groups']
357,862,this is the same hom sec that bans and from uk cos the speak truth about islam,1,3583,2.25,['all_groups']
5015,4584,advocating in favor of white people is verboten goyim,1,17700,2.25,['all_groups']
5174,4335,go and find your black knight in shining armour whenamericawasgreat whitelivesmatter,1,16631,2.25,['all_groups']
4536,7571,you mean hindus jews christians etc stay in iraq syria get lostttt,0,17633,1.0,['all_groups']
5035,3066,white race is most beautiful creation of god it must be preserved save hindus also,1,11958,2.25,['all_groups']
6859,7197,black female writer too many white people at american colleges via,0,13175,1.0,['all_groups']
7036,7712,skill iq would you agree that people tend to unify self segregate by iq before race ethnicity debatable,0,4776,1.0,['all_groups']
5675,9053,not wanting your people and culture erased is a slightly different grievance than not liki,0,8932,1.0,['all_groups']
5216,368,nah us is a black and jewish nation white people are just guests,1,1529,2.25,['all_groups']
3425,8231,posting while white,0,8370,1.0,['all_groups']
2949,10032,the one thing jews should be doing to combat white supremacy via,0,15491,1.0,['all_groups']
3041,8248,there were guys with guns and it didn t matter because the cops pushed everyone into antifa,0,6340,1.0,['all_groups']
5508,1817,blame the white man gets tiresome,1,6797,2.25,['all_groups']
1785,5380,more proof that islam is not compatible with civilization,1,19655,2.25,['all_groups']
5858,6098,rt now deport them illegal immigrants arrested protesting at capitol immigration noamnesty,1,20412,2.25,['all_groups']
5209,7496,polish people still hate the jews poll finds read more via,0,18881,1.0,['all_groups']
1513,5040,wow such diversity so many colors and races and all of them are doctors and engineers amazing,1,19266,2.25,['all_groups']
5412,4707,the white genocide continues white race now a minority in three more uk towns and cities via 14w,1,18249,2.25,['all_groups']
539,13087,hate group president protecting anti gay discrimination in america will give the world hope,0,6904,1.0,['all_groups']
5959,11169,can i call you ahabe wallace,0,4006,1.0,['all_groups']
5224,6114,very true if trump wins it is you guys will be purged,1,20428,2.25,['all_groups']
812,10895,sadly i m not sure many will get this tweet given the state of the american education system over the last 20 30 years,0,6252,1.0,['all_groups']
2808,11951,the northern california hate group called identify evropa so i guess is all cleared and not a hate group fun fact the somali office mohamed noor still has not given his statement for the shooting of an unarmed white woman to the mn bca,0,14598,1.0,['all_groups']
4063,10012,oliver north vvs16 really,0,11708,1.0,['all_groups']
4124,11066,time to vote out the swamp,0,10958,1.0,['all_groups']
4901,12602,i ve been harassed by white dudes didn t make me hate all white ppl just the racist ones,0,3280,1.0,['all_groups']
5226,7223,thanks for proving our point for us white identity hate to these people which only proves they hate us,0,17268,1.0,['all_groups']
5741,12370,indisputable facts of the violence they perpetuated in charlottesville 2,0,13382,1.0,['all_groups']
2704,3599,what white americans have to look forward to from catholics jews,1,13761,2.25,['all_groups']
601,1010,do you consider identitarianism more of a viable future option than the alt right label identity evropa seem to be going that way,1,4033,2.25,['all_groups']
2046,3635,rt 9 side observation on the alt right nordic warrior anti semite trump subset they re obsessed with homosexual practice and technique,1,13913,2.25,['all_groups']
2403,9344,family intactness by race 65 asians 54 white 41 hispanic 17 black pat fagan discussing now,0,12173,1.0,['all_groups']
6826,13715,donald trumps backslide on immigration angers base does no good with hispanics,0,16732,1.0,['all_groups']
3270,532,i am in total agreement with you the nwo loves not humanity but those human rat people that are loyal to them to divide us,1,2297,2.25,['all_groups']
3556,11953,white teen shot dead,0,14736,1.0,['all_groups']
6161,3397,yeah shut up the dems hate white people they hate the south jointaddress,1,12904,2.25,['all_groups']
2052,2777,true it s the white thing to do is help ur brother or sister out,1,10963,2.25,['all_groups']
3982,2620,swedish patriots burn down more facilities for non white invaders,1,10379,2.25,['all_groups']
1166,13584,looks so professional and scholarly i m sure the students will be fooled and you ll get a lot of new converts,0,16207,1.0,['all_groups']
6869,6930,why do nt jews like the internet because they always got roasted by nazis,1,21305,2.25,['all_groups']
2689,6083,nope no vetting keep all out until we get our house in order suspend all immigration been done before vets homeless etc,1,20397,2.25,['all_groups']
6050,14192,white supremacist group launched their projectsiege campaign at penn state here s psu s statement,0,14733,1.0,['all_groups']
5361,2165,this is stupid the far left democrats illegal aliens communists commits genocide on the white race of america,1,8189,2.25,['all_groups']
492,13367,attention white brothers and sisters help with the survival of our race by following,0,4893,1.0,['all_groups']
3706,8703,least he could do considering he attempted 2 cut uscg by 1b there wouldn t be enough left 2 buy the cake or candles if he succeeded,0,4243,1.0,['all_groups']
4119,9691,i m not even white but my respects to you guys,0,6980,1.0,['all_groups']
3669,8267,using american as a code word for white makes you pretty racist man sorry,0,17378,1.0,['all_groups']
5914,10675,not every american is white straight and christian adjust,0,14433,1.0,['all_groups']
4927,4050,we are being manipulated they want the patriotic white american to be the terrorist,1,15572,2.25,['all_groups']
61,9240,white lives matter is not a racist message,0,18364,1.0,['all_groups']
1988,13426,what a suppressive anti social generality i m a white english jew,0,11904,1.0,['all_groups']
4819,3264,muslims attack a common theme around the world,1,12546,2.25,['all_groups']
2744,10434,blonde white women aren t the only type of white women,0,329,1.0,['all_groups']
3948,7425,claim us muslims more accepting of homosexuality than white evangelical christians,0,9421,1.0,['all_groups']
5042,12346,actually if you stand up to antifa you get legislation condemning you in the halls of gop congress and signed by,0,4801,1.0,['all_groups']
805,747,ethnic norwegians disappearing as non white colonization intensifies swrm nonwhite prowhite via,1,3159,2.25,['all_groups']
4513,7677,the realist report interviews eric hunt transcript via,0,4458,1.0,['all_groups']
2595,10887,this ladies gentlemen is the perfect example of tyranny,0,6356,1.0,['all_groups']
2574,2507,normal white person its okay to be white clown world response youre fired and banned from any traditional employment opportunities for the rest of your life,1,9840,2.25,['all_groups']
2666,12111,some prophet nice man prophet but not god but he smooshed so much love that he got this christian girl to be his own in time to own,0,13608,1.0,['all_groups']
5773,5849,ice needs to round up every illegal alien protester and deport them don t break up the family ship them all out,1,20157,2.25,['all_groups']
4268,4902,you are the one that mentally impaired all you racist republicans deserve each other go hrc 2016,1,19096,2.25,['all_groups']
756,1606,i definitely am proud of being a white man and a brother in the superior aryan race,1,6015,2.25,['all_groups']
5255,12528,took the words right out of my mouth they love their keyboard nationalism even the t,0,13709,1.0,['all_groups']
2243,11290,other than brad if you repel whites you aren t promoting homogeneity unity etc,0,14462,1.0,['all_groups']
1169,11780,americans have always had a white identity since the 1650s even today we have a negative white identity,0,17709,1.0,['all_groups']
4002,2685,in a time where slavery was everywhere white people were the first to stand against its horror period slavery is alive and well in muslim,1,10639,2.25,['all_groups']
3718,4462,misogyny racism at its epoch fyi 6 out of 10 sexual predators are white males the heart of american terrorism white nationalism,1,17115,2.25,['all_groups']
1286,2034,9 year old white boy commits suicide after being tormented for months by racist arabs read more,1,7564,2.25,['all_groups']
998,12036,i cannot condemn people for exercising free speech waving flags is just speech me not liki,0,6014,1.0,['all_groups']
3840,1851,he who wears the beanie is a cuck,1,6914,2.25,['all_groups']
403,3194,fighting the displacement of your people is not white supremacy,1,12331,2.25,['all_groups']
